!!SBtab	SBtabVersion=’1.0’	TableType=’Reaction’	TableName=’K. brasiliensis SBTab Reaction Table’
!ID	!ReactionFormula	!Identifiers:kegg.reaction	!Identifiers:biocyc	!Gene:Symbol	!IsReversible
sbtabcomp159	C00002 + C00104 <=> C00081 + C00008		RXN__45__14120	testGeneSymbol159	False
sbtabcomp160	C00035 + C00002 <=> C00044 + C00008		GDPKIN__45__RXN	testGeneSymbol160	False
sbtabcomp161	C00363 + C00002 <=> C00459 + C00008		DTDPKIN__45__RXN	testGeneSymbol161	False
sbtabcomp162	C03345 + C00001 <=> C04405		TIGLYLCOA__45__HYDROXY__45__RXN	testGeneSymbol162	False
sbtabcomp163	CPD__45__11523 <=> CPD__45__11522 + C00001		RXN__45__10704	testGeneSymbol163	True
sbtabcomp164	C00080 + C00355 <=> C03758 + C00011		RXN66__45__221	testGeneSymbol164	False
sbtabcomp165	C01086 <=> C05056 + C00001		RXN__45__7838	testGeneSymbol165	True
sbtabcomp166	CPD__45__12199 <=> C00223 + C00001		RXN__45__11244	testGeneSymbol166	True
sbtabcomp167	C00051 + CPD__45__10806 <=> CPD__45__14704		RXN__45__13673	testGeneSymbol167	True
sbtabcomp168	_3__45__HYDROXY__45__ISOVALERYL__45__COA <=> C03345 + C00001		RXN__45__14266	testGeneSymbol168	True
sbtabcomp169	C14397 + C00051 <=> C00080 + C11175 + C00698		GST__45__RXN	testGeneSymbol169	True
sbtabcomp170	C00479 + C00003 + C00001 <=> C00163 + C00004 + C00080		ALDHDEHYDROG__45__RXN__45__CPD__45__665__47__NAD__47__WATER__47____47__PROPIONATE__47__NADH__47__PROTON__46__42__46__	testGeneSymbol170	False
sbtabcomp171	C00546 + C00003 + C00001 <=> C00022 + C00004 + C00080		ALDHDEHYDROG__45__RXN__45__METHYL__45__GLYOXAL__47__NAD__47__WATER__47____47__PYRUVATE__47__NADH__47__PROTON__46__47__46__	testGeneSymbol171	False
sbtabcomp172	CPD0__45__2365 + C00001 <=> C14145		RXN0__45__6513	testGeneSymbol172	False
sbtabcomp173	C04213 + C03021 <=> Glycoprotein__45__Asn__45__oligosaccharides + C00621		_2__46__4__46__1__46__119__45__RXN	testGeneSymbol173	True
sbtabcomp174	C00557 + C00007 + C00005 + C00080 <=> C02240 + C00001 + C00006		CYCLOPENTANONE__45__MONOOXYGENASE__45__RXN	testGeneSymbol174	False
sbtabcomp175	C05936 + C00001 + C00003 <=> C02946 + C00004 + C00080		RXN__45__37	testGeneSymbol175	True
sbtabcomp176	CPD__45__11527 <=> CPD__45__11526 + C00001		RXN__45__10705	testGeneSymbol176	True
sbtabcomp177	C01936 + C00001 <=> C00420 + C00267		RXN__45__14282	testGeneSymbol177	False
sbtabcomp178	CPD__45__11519 <=> CPD__45__11518 + C00001		RXN__45__10697	testGeneSymbol178	True
sbtabcomp179	C05275 + C00001 <=> CPD__45__15694		RXN__45__14805	testGeneSymbol179	True
sbtabcomp180	G00689 + C00001 <=> C01936 + C00267		RXN__45__14283	testGeneSymbol180	False
sbtabcomp181	C00532 + C00006 <=> C00259 + C00005 + C00080		RXN__45__8772	testGeneSymbol181	True
sbtabcomp182	C05271 + C00001 <=> POLYMER__45__INST__45__D__45__3__45__HYDROXYACYL__45__COA__45__C2__45__H4		RXN__45__7699__45__POLYMER__45__INST__45__D__45__3__45__HYDROXYACYL__45__COA__45__C2__45__H4__47____47__CPD0__45__2121__47__WATER__46__56__46__	testGeneSymbol182	False
sbtabcomp183	C05276 + C00001 <=> POLYMER__45__INST__45__D__45__3__45__HYDROXYACYL__45__COA__45__C4__45__H8		RXN__45__7699__45__POLYMER__45__INST__45__D__45__3__45__HYDROXYACYL__45__COA__45__C4__45__H8__47____47__CPD0__45__2108__47__WATER__46__56__46__	testGeneSymbol183	False
sbtabcomp184	C05275 + C00001 <=> CPD__45__12777		RXN__45__7699__45__CPD__45__12777__47____47__T2__45__DECENOYL__45__COA__47__WATER__46__33__46__	testGeneSymbol184	False
sbtabcomp185	C03221 + C00001 <=> POLYMER__45__INST__45__D__45__3__45__HYDROXYACYL__45__COA__45__C8__45__H16		RXN__45__7699__45__POLYMER__45__INST__45__D__45__3__45__HYDROXYACYL__45__COA__45__C8__45__H16__47____47__CPD__45__7222__47__WATER__46__56__46__	testGeneSymbol185	False
sbtabcomp186	POLYMER__45__INST__45__TRANS__45__D2__45__ENOYL__45__COA__45__C10__45__WATER + C00001 <=> POLYMER__45__INST__45__D__45__3__45__HYDROXYACYL__45__COA__45__C10__45__WATER		RXN__45__7699__45__POLYMER__45__INST__45__D__45__3__45__HYDROXYACYL__45__COA__45__C10__45__H20__47____47__POLYMER__45__INST__45__TRANS__45__D2__45__ENOYL__45__COA__45__C10__45__H20__47__WATER__46__88__46__	testGeneSymbol186	False
sbtabcomp187	POLYMER__45__INST__45__TRANS__45__D2__45__ENOYL__45__COA__45__C12__45__H24 + C00001 <=> POLYMER__45__INST__45__D__45__3__45__HYDROXYACYL__45__COA__45__C12__45__H24		RXN__45__7699__45__POLYMER__45__INST__45__D__45__3__45__HYDROXYACYL__45__COA__45__C12__45__H24__47____47__POLYMER__45__INST__45__TRANS__45__D2__45__ENOYL__45__COA__45__C12__45__H24__47__WATER__46__88__46__	testGeneSymbol187	False
sbtabcomp188	POLYMER__45__INST__45__TRANS__45__D2__45__ENOYL__45__COA__45__C16__45__H32 + C00001 <=> CPD__45__14275		RXN__45__7699__45__CPD__45__14275__47____47__POLYMER__45__INST__45__TRANS__45__D2__45__ENOYL__45__COA__45__C16__45__H32__47__WATER__46__57__46__	testGeneSymbol188	False
sbtabcomp189	C00897 + C00001 <=> C00267		RXN__45__2141	testGeneSymbol189	False
sbtabcomp190	C01835 + C00001 <=> C00897 + C00031		RXN0__45__5183	testGeneSymbol190	False
sbtabcomp191	C00420 + C00001 <=> C02052 + C00267		RXN__45__14281	testGeneSymbol191	False
sbtabcomp192	C05450 <=> C05460 + C00001		_4__46__2__46__1__46__107__45__RXN	testGeneSymbol192	True
sbtabcomp193	C00897 + C00001 <=> C00221 + C00267		RXN__45__14349__45__ALPHA__45__MALTOSE__47__WATER__47____47__GLC__47__ALPHA__45__GLUCOSE__46__39__46__	testGeneSymbol193	False
sbtabcomp194	C00001 + C00897 <=> C00267		RXN__45__14350	testGeneSymbol194	False
sbtabcomp195	c05447 + C00001 <=> c05448		RXN__45__9847	testGeneSymbol195	True
sbtabcomp196	C00093 + C00510 <=> L__45__1__45__LYSOPHOSPHATIDATE + C00010		RXN__45__15045	testGeneSymbol196	False
sbtabcomp197	C15596 + C00006 <=> C15597 + C00005 + C00080		RXN__45__11696	testGeneSymbol197	True
sbtabcomp198	C00002 + C00001 <=> C00008 + C00009 + C00080		_3__46__6__46__3__46__7__45__RXN	testGeneSymbol198	False
sbtabcomp199	C00080 + C00078 <=> C00011 + C00398		AROMATIC__45__L__45__AMINO__45__ACID__45__DECARBOXYLASE__45__RXN	testGeneSymbol199	True
sbtabcomp200	C00007 + C01040 <=> C03289 + C00027		L__45__GULONOLACTONE__45__OXIDASE__45__RXN	testGeneSymbol200	False
sbtabcomp201	C00199 <=> C00117		RIB5PISOM__45__RXN	testGeneSymbol201	False
sbtabcomp202	C00550 + C00001 <=> C00195 + C00588 + C00080		SPHINGOMYELIN__45__PHOSPHODIESTERASE__45__RXN	testGeneSymbol202	False
sbtabcomp203	C00052 <=> C03733		GALPMUT__45__RXN	testGeneSymbol203	True
sbtabcomp204	C01672 + C00001 + C00007 <=> C12455 + C01342 + C00027		RXN__45__11784	testGeneSymbol204	False
sbtabcomp205	Aliphatic__45__Amines + C00001 + C00007 <=> C00071 + C01342 + C00027		AMINEOXID__45__RXN	testGeneSymbol205	False
sbtabcomp206	C01888 + C00001 + C00007 <=> C00546 + C01342 + C00027		AMACETOXID__45__RXN	testGeneSymbol206	False
sbtabcomp207	R__45__3__45__hydroxy__45__cis__45__vaccenoyl__45__ACPs + C00006 <=> _3__45__oxo__45__cis__45__vaccenoyl__45__ACPs + C00005 + C00080		RXN__45__9556	testGeneSymbol207	True
sbtabcomp208	C05332 + C00007 + C00001 <=> C00601 + C01342 + C00027		AMINEPHEN__45__RXN	testGeneSymbol208	False
sbtabcomp209	C00375 + C00001 + C00007 <=> C00071 + C01342 + C00027		RXN__45__9597	testGeneSymbol209	False
sbtabcomp210	C00379 + C00006 <=> D__45__Xylopyranose + C00005 + C00080		RXN__45__8773	testGeneSymbol210	True
sbtabcomp211	_3__45__hydroxy__45__cis__45__D9__45__hexaecenoyl__45__ACPs + C00006 <=> _3__45__oxo__45__cis__45__D9__45__hexadecenoyl__45__ACPs + C00005 + C00080		RXN__45__10659	testGeneSymbol211	True
sbtabcomp212	cis__45__delta21__45__3__45__hydroxyC40__45__ACPs + C00006 <=> cis__45__delta21__45__3__45__oxo__45__C40__45__ACPs + C00005 + C00080		RXN1G__45__287	testGeneSymbol212	True
sbtabcomp213	cis__45__delta19__45__3__45__hydroxyC38__45__ACPs + C00006 <=> cis__45__delta19__45__3__45__oxo__45__C38__45__ACPs + C00005 + C00080		RXN1G__45__1053	testGeneSymbol213	True
sbtabcomp214	C02336 + C00002 <=> C00080 + C00085 + C00008		FRUCTOKINASE__45__RXN	testGeneSymbol214	False
sbtabcomp215	cis__45__delta17__45__3__45__hydroxyC36__45__ACPs + C00006 <=> cis__45__delta17__45__3__45__oxo__45__C36__45__ACPs + C00005 + C00080		RXN1G__45__881	testGeneSymbol215	True
sbtabcomp216	cis__45__delta15__45__3__45__hydroxygheddoyl__45__ACPs + C00006 <=> cis__45__delta15__45__3__45__oxo__45__gheddoyl__45__ACPs + C00005 + C00080		RXN1G__45__358	testGeneSymbol216	True
sbtabcomp217	cis__45__delta13__45__3__45__hydroxylacceroyl__45__ACPs + C00006 <=> cis__45__delta13__45__3__45__oxo__45__lacceroyl__45__ACPs + C00005 + C00080		RXN1G__45__260	testGeneSymbol217	True
sbtabcomp218	D__45__mannopyranose + C00002 <=> C00080 + C00275 + C00008		MANNKIN__45__RXN	testGeneSymbol218	False
sbtabcomp219	cis__45__delta11__45__3__45__hydroxymelissoyl__45__ACPs + C00006 <=> cis__45__delta11__45__3__45__oxo__45__melissoyl__45__ACPs + C00005 + C00080		RXN1G__45__163	testGeneSymbol219	True
sbtabcomp220	cis__45__delta9__45__3__45__hydroxymontanoyl__45__ACPs + C00006 <=> cis__45__delta9__45__3__45__oxo__45__montanoyl__45__ACPs + C00005 + C00080		RXN1G__45__240	testGeneSymbol220	True
sbtabcomp221	cis__45__delta7__45__3__45__hydroxycerotoyl__45__ACPs + C00006 <=> cis__45__delta7__45__3__45__oxo__45__cerotoyl__45__ACPs + C00005 + C00080		RXN1G__45__364	testGeneSymbol221	True
sbtabcomp222	cis__45__delta5__45__3__45__hydroxylignoceroyl__45__ACPs + C00006 <=> cis__45__delta5__45__3__45__oxo__45__lignoceroyl__45__ACPs + C00005 + C00080		RXN1G__45__72	testGeneSymbol222	True
sbtabcomp223	R__45__3__45__hydroxybehenoyl__45__ACPs + C00006 <=> _3__45__oxo__45__behenoyl__45__ACPs + C00005 + C00080		RXN1G__45__469	testGeneSymbol223	True
sbtabcomp224	C16220 + C00006 <=> C16219 + C00005 + C00080		RXN__45__9633	testGeneSymbol224	True
sbtabcomp225	C00010 + C00033 + C00002 <=> C00024 + C00013 + C00020		ACETATE__45____45__COA__45__LIGASE__45__RXN	testGeneSymbol225	False
sbtabcomp226	C00741 + C00004 + C00080 <=> C00810 + C00003		RXN__45__11036	testGeneSymbol226	False
sbtabcomp227	C00643 + C00080 <=> C00780 + C00011		RXN3DJ__45__170	testGeneSymbol227	True
sbtabcomp228	C00001 + C00044 <=> C00080 + C00013 + C01304 + C00058		GTP__45__CYCLOHYDRO__45__II__45__RXN	testGeneSymbol228	False
sbtabcomp229	C00160 + C00006 <=> C00048 + C00005 + C00080		GLYOXYLATE__45__REDUCTASE__45__NADP__43____45__RXN	testGeneSymbol229	True
sbtabcomp230	C03069 + C00288 + C00002 <=> C03231 + C00008 + C00009 + C00080		METHYLCROTONYL__45__COA__45__CARBOXYLASE__45__RXN	testGeneSymbol230	False
sbtabcomp231	C01099 <=> C00424 + C00111		FUCPALDOL__45__RXN	testGeneSymbol231	True
sbtabcomp232	N__45__acyl__45__sphingosylphosphorylcholine + C00001 <=> N__45__Acylsphingosine + C00588 + C00080		RXN__45__15212	testGeneSymbol232	False
sbtabcomp233	C00114 + C00006 <=> C00576 + C00005 + C00080		CHD__45__RXN	testGeneSymbol233	False
sbtabcomp234	C00576 + C00007 + C00001 <=> C00719 + C00027 + C00080		CHOLINE__45__OXIDASEII__45__RXN	testGeneSymbol234	False
sbtabcomp235	C00114 + C00007 <=> C00576 + C00027		CHOLINE__45__OXIDASE__45__RXN	testGeneSymbol235	False
sbtabcomp236	C00114 + C00007 + C00001 <=> C00719 + C00027 + C00080		RXN__45__13178	testGeneSymbol236	False
sbtabcomp237	C00262 + C00003 + C00001 <=> C00385 + C00004 + C00080		RXN__45__7682	testGeneSymbol237	False
sbtabcomp238	C00385 + C00003 + C00001 <=> C00366 + C00004 + C00080		RXN0__45__901	testGeneSymbol238	False
sbtabcomp239	C01194 + C00002 <=> C04549 + C00008 + C00080		_1__45__PHOSPHATIDYLINOSITOL__45__3__45__KINASE__45__RXN	testGeneSymbol239	False
sbtabcomp240	C00024 + C00100 <=> CPD__45__13534 + C00010		RXN__45__12561	testGeneSymbol240	True
sbtabcomp241	C00001 + C00002 <=> C00080 + C00009 + C00008		_3__46__6__46__4__46__3__45__RXN	testGeneSymbol241	False
sbtabcomp242	C00459 + C00001 <=> C00363 + C00009 + C00080		NUCLEOSIDE__45__TRIPHOSPHATASE__45__RXN__45__TTP__47__WATER__47____47__TDP__47__Pi__47__PROTON__46__25__46__	testGeneSymbol242	False
sbtabcomp243	C00460 + C00001 <=> C01346 + C00009 + C00080		NUCLEOSIDE__45__TRIPHOSPHATASE__45__RXN__45__DUTP__47__WATER__47____47__DUDP__47__Pi__47__PROTON__46__27__46__	testGeneSymbol243	False
sbtabcomp244	C00458 + C00001 <=> C00705 + C00009 + C00080		NUCLEOSIDE__45__TRIPHOSPHATASE__45__RXN__45__DCTP__47__WATER__47____47__DCDP__47__Pi__47__PROTON__46__27__46__	testGeneSymbol244	False
sbtabcomp245	C01345 + C00001 <=> C01344 + C00009 + C00080		NUCLEOSIDE__45__TRIPHOSPHATASE__45__RXN__45__DITP__47__WATER__47____47__CPD0__45__2231__47__Pi__47__PROTON__46__32__46__	testGeneSymbol245	False
sbtabcomp246	C00131 + C00001 <=> C00206 + C00009 + C00080		NUCLEOSIDE__45__TRIPHOSPHATASE__45__RXN__45__DATP__47__WATER__47____47__DADP__47__Pi__47__PROTON__46__27__46__	testGeneSymbol246	False
sbtabcomp247	C00001 + C00063 <=> C00080 + C00009 + C00112		RXN__45__12195	testGeneSymbol247	False
sbtabcomp248	C00081 + C00001 <=> C00104 + C00009 + C00080		NUCLEOSIDE__45__TRIPHOSPHATASE__45__RXN__45__ITP__47__WATER__47____47__IDP__47__Pi__47__PROTON__46__25__46__	testGeneSymbol248	False
sbtabcomp249	C08270 + C00169 <=> O__45__UREIDOHOMOSERINE + C00009		RXN__45__9	testGeneSymbol249	True
sbtabcomp250	C00001 + C00075 <=> C00080 + C00009 + C00015		RXN__45__12196	testGeneSymbol250	False
sbtabcomp251	C00077 + C00169 <=> C00080 + C00327 + C00009		ORNCARBAMTRANSFER__45__RXN	testGeneSymbol251	True
sbtabcomp252	C02938 + C00001 <=> C01342 + C00954		RXN__45__1404	testGeneSymbol252	True
sbtabcomp253	C00726 + C00001 <=> C00060 + C01342		_3__46__5__46__5__46__1__45__RXN	testGeneSymbol253	True
sbtabcomp254	C00525 + C00007 <=> C15605		RXN__45__8664	testGeneSymbol254	False
sbtabcomp255	C00009 + C00085 <=> C00001 + C00279 + C00227		FRUCTOSE__45__6__45__PHOSPHATE__45__PHOSPHOKETOLASE__45__RXN	testGeneSymbol255	True
sbtabcomp256	C00009 + C00231 <=> C00001 + C00118 + C00227		PHOSPHOKETOLASE__45__RXN	testGeneSymbol256	True
sbtabcomp257	Citrate__45__Lyase__45__Citryl__45__Form <=> C00036 + CITRATE__45__LYASE		CITRYLY__45__RXN	testGeneSymbol257	False
sbtabcomp258	C00158 + CITRATE__45__LYASE <=> Citrate__45__Lyase__45__Citryl__45__Form + C00033		CITTRANS__45__RXN	testGeneSymbol258	False
sbtabcomp259	C00158 <=> C00033 + C00036		CITLY__45__RXN	testGeneSymbol259	True
sbtabcomp260	CPD__45__14927 + C00002 + C00010 <=> CPD__45__14928 + C00020 + C00013		RXN66__45__480	testGeneSymbol260	False
sbtabcomp261	C00246 + C00010 + C00002 <=> C00136 + C00013 + C00020		ACYLCOASYN__45__RXN__45__BUTYRIC_ACID__47__CO__45__A__47__ATP__47____47__BUTYRYL__45__COA__47__PPI__47__AMP__46__43__46__	testGeneSymbol261	False
sbtabcomp262	POLYMER__45__INST__45__CPD66__45__39__45__C2__45__H4 + C00010 + C00002 <=> C05270 + C00013 + C00020		ACYLCOASYN__45__RXN__45__POLYMER__45__INST__45__CPD66__45__39__45__C2__45__H4__47__CO__45__A__47__ATP__47____47__HEXANOYL__45__COA__47__PPI__47__AMP__46__59__46__	testGeneSymbol262	False
sbtabcomp263	C02679 + C00010 + C00002 <=> C01832 + C00013 + C00020		ACYLCOASYN__45__RXN__45__DODECANOATE__47__CO__45__A__47__ATP__47____47__LAUROYLCOA__45__CPD__47__PPI__47__AMP__46__45__46__	testGeneSymbol263	False
sbtabcomp264	POLYMER__45__INST__45__CPD66__45__39__45__C10__45__WATER + C00010 + C00002 <=> C02593 + C00013 + C00020		ACYLCOASYN__45__RXN__45__POLYMER__45__INST__45__CPD66__45__39__45__C10__45__H20__47__CO__45__A__47__ATP__47____47__TETRADECANOYL__45__COA__47__PPI__47__AMP__46__66__46__	testGeneSymbol264	False
sbtabcomp265	C01530 + C00010 + C00002 <=> C00412 + C00013 + C00020		ACYLCOASYN__45__RXN__45__STEARIC_ACID__47__CO__45__A__47__ATP__47____47__STEAROYL__45__COA__47__PPI__47__AMP__46__44__46__	testGeneSymbol265	False
sbtabcomp266	POLYMER__45__INST__45__CPD66__45__39__45__C16__45__H32 + C00010 + C00002 <=> C02041 + C00013 + C00020		ACYLCOASYN__45__RXN__45__POLYMER__45__INST__45__CPD66__45__39__45__C16__45__H32__47__CO__45__A__47__ATP__47____47__CPD__45__9965__47__PPI__47__AMP__46__57__46__	testGeneSymbol266	False
sbtabcomp267	Odd__45__Straight__45__Chain__45__234__45__Sat__45__FA + C00002 + C00010 <=> Odd__45__Saturated__45__Fatty__45__Acyl__45__CoA + C00020 + C00013		RXN66__45__477	testGeneSymbol267	False
sbtabcomp268	C00712 + C00010 + C00002 <=> C00510 + C00020 + C00013		RXN__45__9644	testGeneSymbol268	False
sbtabcomp269	C01530 + C00002 + C00010 <=> C00412 + C00020 + C00013		RXN__45__7904__45__STEARIC_ACID__47__ATP__47__CO__45__A__47____47__STEAROYL__45__COA__47__AMP__47__PPI__46__44__46__	testGeneSymbol269	False
sbtabcomp270	C00002 + C00257 <=> C00080 + C00345 + C00008		GLUCONOKIN__45__RXN	testGeneSymbol270	False
sbtabcomp271	C00244 + C00390 <=> C00088 + C00001 + C17568		RXN0__45__3501	testGeneSymbol271	False
sbtabcomp272	_3__45__Methyl__45__Saturated__45__Fatty__45__Acids + C00010 + C00002 <=> _3__45__Methyl__45__Saturated__45__Fatty__45__Acyl__45__CoA + C00020 + C00013		RXN66__45__469	testGeneSymbol272	False
sbtabcomp273	C00001 + C03586 <=> C00080 + C00846		_3__45__OXOADIPATE__45__ENOL__45__LACTONASE__45__RXN	testGeneSymbol273	False
sbtabcomp274	C00244 + C00005 + C00080 <=> C00088 + C00006 + C00001		NITRATREDUCT__45__RXN	testGeneSymbol274	False
sbtabcomp275	C01595 + C00010 + C00002 <=> C02050 + C00013 + C00020		RXN__45__9673	testGeneSymbol275	False
sbtabcomp276	CPD__45__14268 + C00010 + C00002 <=> C16532 + C00013 + C00020		RXN__45__13290	testGeneSymbol276	False
sbtabcomp277	C01530 + C00002 + C00010 <=> C00412 + C00020 + C00013		BUTYRATE__45____45__COA__45__LIGASE__45__RXN__45__STEARIC_ACID__47__ATP__47__CO__45__A__47____47__STEAROYL__45__COA__47__AMP__47__PPI__46__44__46__	testGeneSymbol277	False
sbtabcomp278	C00249 + C00010 + C00002 <=> C00154 + C00013 + C00020		RXN__45__9623	testGeneSymbol278	False
sbtabcomp279	PRISTANATE + C00010 + C00002 <=> CPD__45__14675 + C00013 + C00020		RXN66__45__484	testGeneSymbol279	False
sbtabcomp280	C00246 + C00002 + C00010 <=> C00136 + C00020 + C00013		BUTYRATE__45____45__COA__45__LIGASE__45__RXN__45__BUTYRIC_ACID__47__ATP__47__CO__45__A__47____47__BUTYRYL__45__COA__47__AMP__47__PPI__46__43__46__	testGeneSymbol280	False
sbtabcomp281	C02679 + C00002 + C00010 <=> C01832 + C00020 + C00013		BUTYRATE__45____45__COA__45__LIGASE__45__RXN__45__DODECANOATE__47__ATP__47__CO__45__A__47____47__LAUROYLCOA__45__CPD__47__AMP__47__PPI__46__45__46__	testGeneSymbol281	False
sbtabcomp282	C06423 + C00002 + C00010 <=> C01944 + C00020 + C00013		R223__45__RXN	testGeneSymbol282	False
sbtabcomp283	C01571 + C00002 + C00010 <=> C05274 + C00020 + C00013		RXN__45__13614	testGeneSymbol283	False
sbtabcomp284	C00080 + C00244 + C00005 <=> C00088 + C00001 + C00006		NITRATE__45__REDUCTASE__45__NADPH__45__RXN	testGeneSymbol284	False
sbtabcomp285	C00080 + C00244 + C00004 <=> C00088 + C00001 + C00003		NITRATE__45__REDUCTASE__45__NADH__45__RXN	testGeneSymbol285	False
sbtabcomp286	C06473 + C00006 <=> C00080 + C00005 + C02780		_1__46__1__46__1__46__274__45__RXN	testGeneSymbol286	True
sbtabcomp287	C00001 + C00286 <=> C00080 + C00536 + C00330		DGTPTRIPHYDRO__45__RXN	testGeneSymbol287	False
sbtabcomp288	C00001 + C00002 <=> C00009 + C00008 + C00080		_3__46__6__46__3__46__16__45__RXN	testGeneSymbol288	False
sbtabcomp289	C00114 + C00002 <=> C00080 + C00588 + C00008		CHOLINE__45__KINASE__45__RXN	testGeneSymbol289	False
sbtabcomp290	C02593 + C00016 + C00080 <=> C05273 + C01352		RXN__45__14131	testGeneSymbol290	False
sbtabcomp291	C01832 + C00016 + C00080 <=> C03221 + C01352		RXN__45__14262	testGeneSymbol291	False
sbtabcomp292	C05274 + C00016 + C00080 <=> C05275 + C01352		RXN__45__14130	testGeneSymbol292	False
sbtabcomp293	C16699 + C00001 <=> C00275 + C00258		RXN0__45__5216	testGeneSymbol293	False
sbtabcomp294	C00343 + C00005 + C00080 <=> C00342 + C00006		THIOREDOXIN__45__REDUCT__45__NADPH__45__RXN	testGeneSymbol294	False
sbtabcomp295	C01944 + C00016 + C00080 <=> C05276 + C01352		RXN__45__14229	testGeneSymbol295	False
sbtabcomp296	C00007 + C00221 <=> C00198 + C00027		GLUCOSE__45__OXIDASE__45__RXN	testGeneSymbol296	False
sbtabcomp297	C05270 + C00016 + C00080 <=> C05271 + C01352		RXN__45__14278	testGeneSymbol297	False
sbtabcomp298	C05766 + C00080 <=> C05768 + C00011		RXN__45__10642	testGeneSymbol298	True
sbtabcomp299	C00877 + ETF__45__Reduced <=> C00136 + C04253 + C00080		BUTYRYL__45__COA__45__DEHYDROGENASE__45__RXN	testGeneSymbol299	False
sbtabcomp300	C01879 + C00001 + C00002 <=> C00080 + C00025 + C00009 + C00008		_5__45__OXOPROLINASE__45__ATP__45__HYDROLYSING__45__RXN	testGeneSymbol300	False
sbtabcomp301	C00136 + C00016 + C00080 <=> C00877 + C01352		RXN__45__14193	testGeneSymbol301	False
sbtabcomp302	C00546 + C00001 <=> C00080 + C00256		GLYOXIII__45__RXN	testGeneSymbol302	False
sbtabcomp303	C00001 + C01168 <=> C00117 + C00106		RXN0__45__5398	testGeneSymbol303	False
sbtabcomp304	C03150 + C00002 <=> C00080 + C00455 + C00008		RIBOSYLNICOTINAMIDE__45__KINASE__45__RXN	testGeneSymbol304	False
sbtabcomp305	C00022 + C00004 + C00080 <=> C00256 + C00003		DLACTDEHYDROGNAD__45__RXN	testGeneSymbol305	False
sbtabcomp306	C03043 + C00007 + C00001 <=> C01297 + C00027		R__45__6__45__HYDROXYNICOTINE__45__OXIDASE__45__RXN	testGeneSymbol306	False
sbtabcomp307	C00173 + C00093 <=> C00681 + C00229		RXN__45__10462	testGeneSymbol307	False
sbtabcomp308	C00154 + C00093 <=> C04036 + C00010		RXN__45__1381__45__PALMITYL__45__COA__47__GLYCEROL__45__3P__47____47__1__45__PALMITOYLGLYCEROL__45__3__45__PHOSPHATE__47__CO__45__A__46__63__46__	testGeneSymbol308	False
sbtabcomp309	C01146 + C00005 + C00080 <=> C00258 + C00006		TSA__45__REDUCT__45__RXN__45__GLYCERATE__47__NADP__47____47__TARTRONATE__45__S__45__ALD__47__NADPH__47__PROTON__46__46__46__	testGeneSymbol309	False
sbtabcomp310	CPD__45__14772 + C00093 <=> C00010 + CPD__45__14828		RXN__45__13805	testGeneSymbol310	True
sbtabcomp311	C00255 + C00002 <=> C00080 + C00061 + C00008		RIBOFLAVINKIN__45__RXN	testGeneSymbol311	False
sbtabcomp312	C00063 + _2__45__3__45__4__45__Saturated__45__L__45__Phosphatidates + C00080 <=> C00013 + CDP__45__2__45__3__45__4__45__Saturated__45__Diacylglycerols		RXN0__45__5515	testGeneSymbol312	False
sbtabcomp313	C01229 + C00019 <=> C04340 + C00021 + C00080		_2__46__1__46__1__46__79__45__RXN	testGeneSymbol313	True
sbtabcomp314	C04221 + C00006 <=> C00090 + C00005 + C00080		_1__46__3__46__1__46__20__45__RXN	testGeneSymbol314	True
sbtabcomp315	C02940 + C00006 <=> C00619 + C00005 + C00080		RXN__45__13682	testGeneSymbol315	True
sbtabcomp316	C01051 + C00080 <=> C03263 + C00011		UROGENDECARBOX__45__RXN	testGeneSymbol316	True
sbtabcomp317	C00080 + C01342 + C00026 + C00005 <=> C00025 + C00001 + C00006		GLUTDEHYD__45__RXN	testGeneSymbol317	False
