!!SBtab	SBtabVersion=’1.0’	TableType=’Reaction’	TableName=’K. brasiliensis SBTab Reaction Table’
!ID	!ReactionFormula	!Identifiers:kegg.reaction	!Identifiers:biocyc	!Gene:Symbol	!IsReversible
sbtabreact162	C03345 + C00001 <=> C04405		TIGLYLCOA__45__HYDROXY__45__RXN	testGeneSymbol162	False
sbtabreact163	CPD__45__11523 <=> CPD__45__11522 + C00001		RXN__45__10704	testGeneSymbol163	True
sbtabreact164	C00080 + C00355 <=> C03758 + C00011		RXN66__45__221	testGeneSymbol164	False
sbtabreact165	C01086 <=> C05056 + C00001		RXN__45__7838	testGeneSymbol165	True
sbtabreact166	CPD__45__12199 <=> C00223 + C00001		RXN__45__11244	testGeneSymbol166	True
sbtabreact167	C00051 + CPD__45__10806 <=> CPD__45__14704		RXN__45__13673	testGeneSymbol167	True
sbtabreact168	_3__45__HYDROXY__45__ISOVALERYL__45__COA <=> C03345 + C00001		RXN__45__14266	testGeneSymbol168	True
sbtabreact169	C14397 + C00051 <=> C00080 + C11175 + C00698		GST__45__RXN	testGeneSymbol169	True
sbtabreact170	C00479 + C00003 + C00001 <=> C00163 + C00004 + C00080		ALDHDEHYDROG__45__RXN__45__CPD__45__665__47__NAD__47__WATER__47____47__PROPIONATE__47__NADH__47__PROTON__46__42__46__	testGeneSymbol170	False
sbtabreact171	C00546 + C00003 + C00001 <=> C00022 + C00004 + C00080		ALDHDEHYDROG__45__RXN__45__METHYL__45__GLYOXAL__47__NAD__47__WATER__47____47__PYRUVATE__47__NADH__47__PROTON__46__47__46__	testGeneSymbol171	False
sbtabreact172	CPD0__45__2365 + C00001 <=> C14145		RXN0__45__6513	testGeneSymbol172	False
sbtabreact173	C04213 + C03021 <=> Glycoprotein__45__Asn__45__oligosaccharides + C00621		_2__46__4__46__1__46__119__45__RXN	testGeneSymbol173	True
sbtabreact174	C00557 + C00007 + C00005 + C00080 <=> C02240 + C00001 + C00006		CYCLOPENTANONE__45__MONOOXYGENASE__45__RXN	testGeneSymbol174	False
sbtabreact175	C05936 + C00001 + C00003 <=> C02946 + C00004 + C00080		RXN__45__37	testGeneSymbol175	True
sbtabreact176	CPD__45__11527 <=> CPD__45__11526 + C00001		RXN__45__10705	testGeneSymbol176	True
sbtabreact177	C01936 + C00001 <=> C00420 + C00267		RXN__45__14282	testGeneSymbol177	False
sbtabreact178	CPD__45__11519 <=> CPD__45__11518 + C00001		RXN__45__10697	testGeneSymbol178	True
sbtabreact179	C05275 + C00001 <=> CPD__45__15694		RXN__45__14805	testGeneSymbol179	True
sbtabreact180	G00689 + C00001 <=> C01936 + C00267		RXN__45__14283	testGeneSymbol180	False
sbtabreact181	C00532 + C00006 <=> C00259 + C00005 + C00080		RXN__45__8772	testGeneSymbol181	True
sbtabreact182	C05271 + C00001 <=> POLYMER__45__INST__45__D__45__3__45__HYDROXYACYL__45__COA__45__C2__45__H4		RXN__45__7699__45__POLYMER__45__INST__45__D__45__3__45__HYDROXYACYL__45__COA__45__C2__45__H4__47____47__CPD0__45__2121__47__WATER__46__56__46__	testGeneSymbol182	False
sbtabreact183	C05276 + C00001 <=> POLYMER__45__INST__45__D__45__3__45__HYDROXYACYL__45__COA__45__C4__45__H8		RXN__45__7699__45__POLYMER__45__INST__45__D__45__3__45__HYDROXYACYL__45__COA__45__C4__45__H8__47____47__CPD0__45__2108__47__WATER__46__56__46__	testGeneSymbol183	False
sbtabreact184	C05275 + C00001 <=> CPD__45__12777		RXN__45__7699__45__CPD__45__12777__47____47__T2__45__DECENOYL__45__COA__47__WATER__46__33__46__	testGeneSymbol184	False
sbtabreact185	C03221 + C00001 <=> POLYMER__45__INST__45__D__45__3__45__HYDROXYACYL__45__COA__45__C8__45__H16		RXN__45__7699__45__POLYMER__45__INST__45__D__45__3__45__HYDROXYACYL__45__COA__45__C8__45__H16__47____47__CPD__45__7222__47__WATER__46__56__46__	testGeneSymbol185	False
sbtabreact186	POLYMER__45__INST__45__TRANS__45__D2__45__ENOYL__45__COA__45__C10__45__WATER + C00001 <=> POLYMER__45__INST__45__D__45__3__45__HYDROXYACYL__45__COA__45__C10__45__WATER		RXN__45__7699__45__POLYMER__45__INST__45__D__45__3__45__HYDROXYACYL__45__COA__45__C10__45__H20__47____47__POLYMER__45__INST__45__TRANS__45__D2__45__ENOYL__45__COA__45__C10__45__H20__47__WATER__46__88__46__	testGeneSymbol186	False
sbtabreact187	POLYMER__45__INST__45__TRANS__45__D2__45__ENOYL__45__COA__45__C12__45__H24 + C00001 <=> POLYMER__45__INST__45__D__45__3__45__HYDROXYACYL__45__COA__45__C12__45__H24		RXN__45__7699__45__POLYMER__45__INST__45__D__45__3__45__HYDROXYACYL__45__COA__45__C12__45__H24__47____47__POLYMER__45__INST__45__TRANS__45__D2__45__ENOYL__45__COA__45__C12__45__H24__47__WATER__46__88__46__	testGeneSymbol187	False
sbtabreact188	POLYMER__45__INST__45__TRANS__45__D2__45__ENOYL__45__COA__45__C16__45__H32 + C00001 <=> CPD__45__14275		RXN__45__7699__45__CPD__45__14275__47____47__POLYMER__45__INST__45__TRANS__45__D2__45__ENOYL__45__COA__45__C16__45__H32__47__WATER__46__57__46__	testGeneSymbol188	False
sbtabreact189	C00897 + C00001 <=> C00267		RXN__45__2141	testGeneSymbol189	False
sbtabreact190	C01835 + C00001 <=> C00897 + C00031		RXN0__45__5183	testGeneSymbol190	False
sbtabreact191	C00420 + C00001 <=> C02052 + C00267		RXN__45__14281	testGeneSymbol191	False
sbtabreact192	C05450 <=> C05460 + C00001		_4__46__2__46__1__46__107__45__RXN	testGeneSymbol192	True
sbtabreact193	C00897 + C00001 <=> C00221 + C00267		RXN__45__14349__45__ALPHA__45__MALTOSE__47__WATER__47____47__GLC__47__ALPHA__45__GLUCOSE__46__39__46__	testGeneSymbol193	False
sbtabreact194	C00001 + C00897 <=> C00267		RXN__45__14350	testGeneSymbol194	False
sbtabreact195	C05447 + C00001 <=> C05448		RXN__45__9847	testGeneSymbol195	True
sbtabreact196	C00093 + C00510 <=> L__45__1__45__LYSOPHOSPHATIDATE + C00010		RXN__45__15045	testGeneSymbol196	False
sbtabreact197	C15596 + C00006 <=> C15597 + C00005 + C00080		RXN__45__11696	testGeneSymbol197	True
sbtabreact198	C00002 + C00001 <=> C00008 + C00009 + C00080		_3__46__6__46__3__46__7__45__RXN	testGeneSymbol198	False
sbtabreact199	C00080 + C00078 <=> C00011 + C00398		AROMATIC__45__L__45__AMINO__45__ACID__45__DECARBOXYLASE__45__RXN	testGeneSymbol199	True
sbtabreact200	C00007 + C01040 <=> C03289 + C00027		L__45__GULONOLACTONE__45__OXIDASE__45__RXN	testGeneSymbol200	False
sbtabreact201	C00199 <=> C00117		RIB5PISOM__45__RXN	testGeneSymbol201	False
sbtabreact202	C00550 + C00001 <=> C00195 + C00588 + C00080		SPHINGOMYELIN__45__PHOSPHODIESTERASE__45__RXN	testGeneSymbol202	False
sbtabreact203	C00052 <=> C03733		GALPMUT__45__RXN	testGeneSymbol203	True
sbtabreact204	C01672 + C00001 + C00007 <=> C12455 + C01342 + C00027		RXN__45__11784	testGeneSymbol204	False
sbtabreact205	Aliphatic__45__Amines + C00001 + C00007 <=> C00071 + C01342 + C00027		AMINEOXID__45__RXN	testGeneSymbol205	False
sbtabreact206	C01888 + C00001 + C00007 <=> C00546 + C01342 + C00027		AMACETOXID__45__RXN	testGeneSymbol206	False
sbtabreact207	R__45__3__45__hydroxy__45__cis__45__vaccenoyl__45__ACPs + C00006 <=> _3__45__oxo__45__cis__45__vaccenoyl__45__ACPs + C00005 + C00080		RXN__45__9556	testGeneSymbol207	True
sbtabreact208	C05332 + C00007 + C00001 <=> C00601 + C01342 + C00027		AMINEPHEN__45__RXN	testGeneSymbol208	False
sbtabreact209	C00375 + C00001 + C00007 <=> C00071 + C01342 + C00027		RXN__45__9597	testGeneSymbol209	False
sbtabreact210	C00379 + C00006 <=> D__45__Xylopyranose + C00005 + C00080		RXN__45__8773	testGeneSymbol210	True
sbtabreact211	_3__45__hydroxy__45__cis__45__D9__45__hexaecenoyl__45__ACPs + C00006 <=> _3__45__oxo__45__cis__45__D9__45__hexadecenoyl__45__ACPs + C00005 + C00080		RXN__45__10659	testGeneSymbol211	True
sbtabreact212	cis__45__delta21__45__3__45__hydroxyC40__45__ACPs + C00006 <=> cis__45__delta21__45__3__45__oxo__45__C40__45__ACPs + C00005 + C00080		RXN1G__45__287	testGeneSymbol212	True
sbtabreact213	cis__45__delta19__45__3__45__hydroxyC38__45__ACPs + C00006 <=> cis__45__delta19__45__3__45__oxo__45__C38__45__ACPs + C00005 + C00080		RXN1G__45__1053	testGeneSymbol213	True
sbtabreact214	C02336 + C00002 <=> C00080 + C00085 + C00008		FRUCTOKINASE__45__RXN	testGeneSymbol214	False
sbtabreact215	cis__45__delta17__45__3__45__hydroxyC36__45__ACPs + C00006 <=> cis__45__delta17__45__3__45__oxo__45__C36__45__ACPs + C00005 + C00080		RXN1G__45__881	testGeneSymbol215	True
sbtabreact216	cis__45__delta15__45__3__45__hydroxygheddoyl__45__ACPs + C00006 <=> cis__45__delta15__45__3__45__oxo__45__gheddoyl__45__ACPs + C00005 + C00080		RXN1G__45__358	testGeneSymbol216	True
sbtabreact217	cis__45__delta13__45__3__45__hydroxylacceroyl__45__ACPs + C00006 <=> cis__45__delta13__45__3__45__oxo__45__lacceroyl__45__ACPs + C00005 + C00080		RXN1G__45__260	testGeneSymbol217	True
sbtabreact218	D__45__mannopyranose + C00002 <=> C00080 + C00275 + C00008		MANNKIN__45__RXN	testGeneSymbol218	False
sbtabreact219	cis__45__delta11__45__3__45__hydroxymelissoyl__45__ACPs + C00006 <=> cis__45__delta11__45__3__45__oxo__45__melissoyl__45__ACPs + C00005 + C00080		RXN1G__45__163	testGeneSymbol219	True
sbtabreact220	cis__45__delta9__45__3__45__hydroxymontanoyl__45__ACPs + C00006 <=> cis__45__delta9__45__3__45__oxo__45__montanoyl__45__ACPs + C00005 + C00080		RXN1G__45__240	testGeneSymbol220	True
sbtabreact221	cis__45__delta7__45__3__45__hydroxycerotoyl__45__ACPs + C00006 <=> cis__45__delta7__45__3__45__oxo__45__cerotoyl__45__ACPs + C00005 + C00080		RXN1G__45__364	testGeneSymbol221	True
sbtabreact222	cis__45__delta5__45__3__45__hydroxylignoceroyl__45__ACPs + C00006 <=> cis__45__delta5__45__3__45__oxo__45__lignoceroyl__45__ACPs + C00005 + C00080		RXN1G__45__72	testGeneSymbol222	True
sbtabreact223	R__45__3__45__hydroxybehenoyl__45__ACPs + C00006 <=> _3__45__oxo__45__behenoyl__45__ACPs + C00005 + C00080		RXN1G__45__469	testGeneSymbol223	True
sbtabreact224	C16220 + C00006 <=> C16219 + C00005 + C00080		RXN__45__9633	testGeneSymbol224	True
sbtabreact225	C00010 + C00033 + C00002 <=> C00024 + C00013 + C00020		ACETATE__45____45__COA__45__LIGASE__45__RXN	testGeneSymbol225	False
sbtabreact226	C00741 + C00004 + C00080 <=> C00810 + C00003		RXN__45__11036	testGeneSymbol226	False
sbtabreact227	C00643 + C00080 <=> C00780 + C00011		RXN3DJ__45__170	testGeneSymbol227	True
sbtabreact228	C00001 + C00044 <=> C00080 + C00013 + C01304 + C00058		GTP__45__CYCLOHYDRO__45__II__45__RXN	testGeneSymbol228	False
sbtabreact229	C00160 + C00006 <=> C00048 + C00005 + C00080		GLYOXYLATE__45__REDUCTASE__45__NADP__43____45__RXN	testGeneSymbol229	True
sbtabreact230	C03069 + C00288 + C00002 <=> C03231 + C00008 + C00009 + C00080		METHYLCROTONYL__45__COA__45__CARBOXYLASE__45__RXN	testGeneSymbol230	False
sbtabreact231	C01099 <=> C00424 + C00111		FUCPALDOL__45__RXN	testGeneSymbol231	True
sbtabreact232	N__45__acyl__45__sphingosylphosphorylcholine + C00001 <=> N__45__Acylsphingosine + C00588 + C00080		RXN__45__15212	testGeneSymbol232	False
sbtabreact233	C00114 + C00006 <=> C00576 + C00005 + C00080		CHD__45__RXN	testGeneSymbol233	False
sbtabreact234	C00576 + C00007 + C00001 <=> C00719 + C00027 + C00080		CHOLINE__45__OXIDASEII__45__RXN	testGeneSymbol234	False
sbtabreact235	C00114 + C00007 <=> C00576 + C00027		CHOLINE__45__OXIDASE__45__RXN	testGeneSymbol235	False
sbtabreact236	C00114 + C00007 + C00001 <=> C00719 + C00027 + C00080		RXN__45__13178	testGeneSymbol236	False
sbtabreact237	C00262 + C00003 + C00001 <=> C00385 + C00004 + C00080		RXN__45__7682	testGeneSymbol237	False
sbtabreact238	C00385 + C00003 + C00001 <=> C00366 + C00004 + C00080		RXN0__45__901	testGeneSymbol238	False
sbtabreact239	C01194 + C00002 <=> C04549 + C00008 + C00080		_1__45__PHOSPHATIDYLINOSITOL__45__3__45__KINASE__45__RXN	testGeneSymbol239	False
sbtabreact240	C00024 + C00100 <=> CPD__45__13534 + C00010		RXN__45__12561	testGeneSymbol240	True
sbtabreact241	C00001 + C00002 <=> C00080 + C00009 + C00008		_3__46__6__46__4__46__3__45__RXN	testGeneSymbol241	False
sbtabreact242	C00459 + C00001 <=> C00363 + C00009 + C00080		NUCLEOSIDE__45__TRIPHOSPHATASE__45__RXN__45__TTP__47__WATER__47____47__TDP__47__Pi__47__PROTON__46__25__46__	testGeneSymbol242	False
sbtabreact243	C00460 + C00001 <=> C01346 + C00009 + C00080		NUCLEOSIDE__45__TRIPHOSPHATASE__45__RXN__45__DUTP__47__WATER__47____47__DUDP__47__Pi__47__PROTON__46__27__46__	testGeneSymbol243	False
sbtabreact244	C00458 + C00001 <=> C00705 + C00009 + C00080		NUCLEOSIDE__45__TRIPHOSPHATASE__45__RXN__45__DCTP__47__WATER__47____47__DCDP__47__Pi__47__PROTON__46__27__46__	testGeneSymbol244	False
sbtabreact245	C01345 + C00001 <=> C01344 + C00009 + C00080		NUCLEOSIDE__45__TRIPHOSPHATASE__45__RXN__45__DITP__47__WATER__47____47__CPD0__45__2231__47__Pi__47__PROTON__46__32__46__	testGeneSymbol245	False
sbtabreact246	C00131 + C00001 <=> C00206 + C00009 + C00080		NUCLEOSIDE__45__TRIPHOSPHATASE__45__RXN__45__DATP__47__WATER__47____47__DADP__47__Pi__47__PROTON__46__27__46__	testGeneSymbol246	False
sbtabreact247	C00001 + C00063 <=> C00080 + C00009 + C00112		RXN__45__12195	testGeneSymbol247	False
sbtabreact248	C00081 + C00001 <=> C00104 + C00009 + C00080		NUCLEOSIDE__45__TRIPHOSPHATASE__45__RXN__45__ITP__47__WATER__47____47__IDP__47__Pi__47__PROTON__46__25__46__	testGeneSymbol248	False
sbtabreact249	C08270 + C00169 <=> O__45__UREIDOHOMOSERINE + C00009		RXN__45__9	testGeneSymbol249	True
sbtabreact250	C00001 + C00075 <=> C00080 + C00009 + C00015		RXN__45__12196	testGeneSymbol250	False
sbtabreact251	C00077 + C00169 <=> C00080 + C00327 + C00009		ORNCARBAMTRANSFER__45__RXN	testGeneSymbol251	True
sbtabreact252	C02938 + C00001 <=> C01342 + C00954		RXN__45__1404	testGeneSymbol252	True
sbtabreact253	C00726 + C00001 <=> C00060 + C01342		_3__46__5__46__5__46__1__45__RXN	testGeneSymbol253	True
sbtabreact254	C00525 + C00007 <=> C15605		RXN__45__8664	testGeneSymbol254	False
sbtabreact255	C00009 + C00085 <=> C00001 + C00279 + C00227		FRUCTOSE__45__6__45__PHOSPHATE__45__PHOSPHOKETOLASE__45__RXN	testGeneSymbol255	True
sbtabreact256	C00009 + C00231 <=> C00001 + C00118 + C00227		PHOSPHOKETOLASE__45__RXN	testGeneSymbol256	True
sbtabreact257	Citrate__45__Lyase__45__Citryl__45__Form <=> C00036 + CPD__45__15860		CITRYLY__45__RXN	testGeneSymbol257	False
sbtabreact258	C00158 + CPD__45__15860 <=> Citrate__45__Lyase__45__Citryl__45__Form + C00033		CITTRANS__45__RXN	testGeneSymbol258	False
sbtabreact259	C00158 <=> C00033 + C00036		CITLY__45__RXN	testGeneSymbol259	True
sbtabreact260	CPD__45__14927 + C00002 + C00010 <=> CPD__45__14928 + C00020 + C00013		RXN66__45__480	testGeneSymbol260	False
sbtabreact261	C00246 + C00010 + C00002 <=> C00136 + C00013 + C00020		ACYLCOASYN__45__RXN__45__BUTYRIC_ACID__47__CO__45__A__47__ATP__47____47__BUTYRYL__45__COA__47__PPI__47__AMP__46__43__46__	testGeneSymbol261	False
sbtabreact262	POLYMER__45__INST__45__CPD66__45__39__45__C2__45__H4 + C00010 + C00002 <=> C05270 + C00013 + C00020		ACYLCOASYN__45__RXN__45__POLYMER__45__INST__45__CPD66__45__39__45__C2__45__H4__47__CO__45__A__47__ATP__47____47__HEXANOYL__45__COA__47__PPI__47__AMP__46__59__46__	testGeneSymbol262	False
sbtabreact263	C02679 + C00010 + C00002 <=> C01832 + C00013 + C00020		ACYLCOASYN__45__RXN__45__DODECANOATE__47__CO__45__A__47__ATP__47____47__LAUROYLCOA__45__CPD__47__PPI__47__AMP__46__45__46__	testGeneSymbol263	False
sbtabreact264	POLYMER__45__INST__45__CPD66__45__39__45__C10__45__WATER + C00010 + C00002 <=> C02593 + C00013 + C00020		ACYLCOASYN__45__RXN__45__POLYMER__45__INST__45__CPD66__45__39__45__C10__45__H20__47__CO__45__A__47__ATP__47____47__TETRADECANOYL__45__COA__47__PPI__47__AMP__46__66__46__	testGeneSymbol264	False
sbtabreact265	C01530 + C00010 + C00002 <=> C00412 + C00013 + C00020		ACYLCOASYN__45__RXN__45__STEARIC_ACID__47__CO__45__A__47__ATP__47____47__STEAROYL__45__COA__47__PPI__47__AMP__46__44__46__	testGeneSymbol265	False
sbtabreact266	POLYMER__45__INST__45__CPD66__45__39__45__C16__45__H32 + C00010 + C00002 <=> C02041 + C00013 + C00020		ACYLCOASYN__45__RXN__45__POLYMER__45__INST__45__CPD66__45__39__45__C16__45__H32__47__CO__45__A__47__ATP__47____47__CPD__45__9965__47__PPI__47__AMP__46__57__46__	testGeneSymbol266	False
sbtabreact267	Odd__45__Straight__45__Chain__45__234__45__Sat__45__FA + C00002 + C00010 <=> Odd__45__Saturated__45__Fatty__45__Acyl__45__CoA + C00020 + C00013		RXN66__45__477	testGeneSymbol267	False
sbtabreact268	C00712 + C00010 + C00002 <=> C00510 + C00020 + C00013		RXN__45__9644	testGeneSymbol268	False
sbtabreact269	C01530 + C00002 + C00010 <=> C00412 + C00020 + C00013		RXN__45__7904__45__STEARIC_ACID__47__ATP__47__CO__45__A__47____47__STEAROYL__45__COA__47__AMP__47__PPI__46__44__46__	testGeneSymbol269	False
sbtabreact270	C00002 + C00257 <=> C00080 + C00345 + C00008		GLUCONOKIN__45__RXN	testGeneSymbol270	False
sbtabreact271	C00244 + C00390 <=> C00088 + C00001 + C17568		RXN0__45__3501	testGeneSymbol271	False
sbtabreact272	_3__45__Methyl__45__Saturated__45__Fatty__45__Acids + C00010 + C00002 <=> _3__45__Methyl__45__Saturated__45__Fatty__45__Acyl__45__CoA + C00020 + C00013		RXN66__45__469	testGeneSymbol272	False
sbtabreact273	C00001 + C03586 <=> C00080 + C00846		_3__45__OXOADIPATE__45__ENOL__45__LACTONASE__45__RXN	testGeneSymbol273	False
sbtabreact274	C00244 + C00005 + C00080 <=> C00088 + C00006 + C00001		NITRATREDUCT__45__RXN	testGeneSymbol274	False
sbtabreact275	C01595 + C00010 + C00002 <=> C02050 + C00013 + C00020		RXN__45__9673	testGeneSymbol275	False
sbtabreact276	CPD__45__14268 + C00010 + C00002 <=> C16532 + C00013 + C00020		RXN__45__13290	testGeneSymbol276	False
sbtabreact277	C01530 + C00002 + C00010 <=> C00412 + C00020 + C00013		BUTYRATE__45____45__COA__45__LIGASE__45__RXN__45__STEARIC_ACID__47__ATP__47__CO__45__A__47____47__STEAROYL__45__COA__47__AMP__47__PPI__46__44__46__	testGeneSymbol277	False
sbtabreact278	C00249 + C00010 + C00002 <=> C00154 + C00013 + C00020		RXN__45__9623	testGeneSymbol278	False
sbtabreact279	PRISTANATE + C00010 + C00002 <=> CPD__45__14675 + C00013 + C00020		RXN66__45__484	testGeneSymbol279	False
sbtabreact280	C00246 + C00002 + C00010 <=> C00136 + C00020 + C00013		BUTYRATE__45____45__COA__45__LIGASE__45__RXN__45__BUTYRIC_ACID__47__ATP__47__CO__45__A__47____47__BUTYRYL__45__COA__47__AMP__47__PPI__46__43__46__	testGeneSymbol280	False
sbtabreact281	C02679 + C00002 + C00010 <=> C01832 + C00020 + C00013		BUTYRATE__45____45__COA__45__LIGASE__45__RXN__45__DODECANOATE__47__ATP__47__CO__45__A__47____47__LAUROYLCOA__45__CPD__47__AMP__47__PPI__46__45__46__	testGeneSymbol281	False
sbtabreact282	C06423 + C00002 + C00010 <=> C01944 + C00020 + C00013		R223__45__RXN	testGeneSymbol282	False
sbtabreact283	C01571 + C00002 + C00010 <=> C05274 + C00020 + C00013		RXN__45__13614	testGeneSymbol283	False
sbtabreact284	C00080 + C00244 + C00005 <=> C00088 + C00001 + C00006		NITRATE__45__REDUCTASE__45__NADPH__45__RXN	testGeneSymbol284	False
sbtabreact285	C00080 + C00244 + C00004 <=> C00088 + C00001 + C00003		NITRATE__45__REDUCTASE__45__NADH__45__RXN	testGeneSymbol285	False
sbtabreact286	C06473 + C00006 <=> C00080 + C00005 + C02780		_1__46__1__46__1__46__274__45__RXN	testGeneSymbol286	True
sbtabreact287	C00001 + C00286 <=> C00080 + C00536 + C00330		DGTPTRIPHYDRO__45__RXN	testGeneSymbol287	False
sbtabreact288	C00001 + C00002 <=> C00009 + C00008 + C00080		_3__46__6__46__3__46__16__45__RXN	testGeneSymbol288	False
sbtabreact289	C00114 + C00002 <=> C00080 + C00588 + C00008		CHOLINE__45__KINASE__45__RXN	testGeneSymbol289	False
sbtabreact290	C02593 + C00016 + C00080 <=> C05273 + C01352		RXN__45__14131	testGeneSymbol290	False
sbtabreact291	C01832 + C00016 + C00080 <=> C03221 + C01352		RXN__45__14262	testGeneSymbol291	False
sbtabreact292	C05274 + C00016 + C00080 <=> C05275 + C01352		RXN__45__14130	testGeneSymbol292	False
sbtabreact293	C16699 + C00001 <=> C00275 + C00258		RXN0__45__5216	testGeneSymbol293	False
sbtabreact294	C00343 + C00005 + C00080 <=> C00342 + C00006		THIOREDOXIN__45__REDUCT__45__NADPH__45__RXN	testGeneSymbol294	False
sbtabreact295	C01944 + C00016 + C00080 <=> C05276 + C01352		RXN__45__14229	testGeneSymbol295	False
sbtabreact296	C00007 + C00221 <=> C00198 + C00027		GLUCOSE__45__OXIDASE__45__RXN	testGeneSymbol296	False
sbtabreact297	C05270 + C00016 + C00080 <=> C05271 + C01352		RXN__45__14278	testGeneSymbol297	False
sbtabreact298	C05766 + C00080 <=> C05768 + C00011		RXN__45__10642	testGeneSymbol298	True
sbtabreact299	C00877 + ETF__45__Reduced <=> C00136 + C04253 + C00080		BUTYRYL__45__COA__45__DEHYDROGENASE__45__RXN	testGeneSymbol299	False
sbtabreact300	C01879 + C00001 + C00002 <=> C00080 + C00025 + C00009 + C00008		_5__45__OXOPROLINASE__45__ATP__45__HYDROLYSING__45__RXN	testGeneSymbol300	False
sbtabreact301	C00136 + C00016 + C00080 <=> C00877 + C01352		RXN__45__14193	testGeneSymbol301	False
sbtabreact302	C00546 + C00001 <=> C00080 + C00256		GLYOXIII__45__RXN	testGeneSymbol302	False
sbtabreact303	C00001 + C01168 <=> C00117 + C00106		RXN0__45__5398	testGeneSymbol303	False
sbtabreact304	C03150 + C00002 <=> C00080 + C00455 + C00008		RIBOSYLNICOTINAMIDE__45__KINASE__45__RXN	testGeneSymbol304	False
sbtabreact305	C00022 + C00004 + C00080 <=> C00256 + C00003		DLACTDEHYDROGNAD__45__RXN	testGeneSymbol305	False
sbtabreact306	C03043 + C00007 + C00001 <=> C01297 + C00027		R__45__6__45__HYDROXYNICOTINE__45__OXIDASE__45__RXN	testGeneSymbol306	False
sbtabreact307	C00173 + C00093 <=> C00681 + C00229		RXN__45__10462	testGeneSymbol307	False
sbtabreact308	C00154 + C00093 <=> C04036 + C00010		RXN__45__1381__45__PALMITYL__45__COA__47__GLYCEROL__45__3P__47____47__1__45__PALMITOYLGLYCEROL__45__3__45__PHOSPHATE__47__CO__45__A__46__63__46__	testGeneSymbol308	False
sbtabreact309	C01146 + C00005 + C00080 <=> C00258 + C00006		TSA__45__REDUCT__45__RXN__45__GLYCERATE__47__NADP__47____47__TARTRONATE__45__S__45__ALD__47__NADPH__47__PROTON__46__46__46__	testGeneSymbol309	False
sbtabreact310	CPD__45__14772 + C00093 <=> C00010 + CPD__45__14828		RXN__45__13805	testGeneSymbol310	True
sbtabreact311	C00255 + C00002 <=> C00080 + C00061 + C00008		RIBOFLAVINKIN__45__RXN	testGeneSymbol311	False
sbtabreact312	C00063 + _2__45__3__45__4__45__Saturated__45__L__45__Phosphatidates + C00080 <=> C00013 + CDP__45__2__45__3__45__4__45__Saturated__45__Diacylglycerols		RXN0__45__5515	testGeneSymbol312	False
sbtabreact313	C01229 + C00019 <=> C04340 + C00021 + C00080		_2__46__1__46__1__46__79__45__RXN	testGeneSymbol313	True
sbtabreact314	C04221 + C00006 <=> C00090 + C00005 + C00080		_1__46__3__46__1__46__20__45__RXN	testGeneSymbol314	True
